what,kind,bundleId,bundleVersion,description,time
started,bundle,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.adt",1323938501408
started,bundle,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms",1323938501432
started,bundle,org.eclipse.wst.sse.core,1.1.506.v201110201853,"org.eclipse.wst.sse.core",1323938501607
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1323938501607
os,sysinfo,,,"linux",1323938501609
arch,sysinfo,,,"x86",1323938501609
ws,sysinfo,,,"gtk",1323938501609
locale,sysinfo,,,"es_ES",1323938501609
processors,sysinfo,,,"4",1323938501609
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1323938501609
java.runtime.version,sysinfo,,,"1.6.0_29-b11",1323938501609
java.specification.name,sysinfo,,,"Java Platform API Specification",1323938501609
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1323938501609
java.specification.version,sysinfo,,,"1.6",1323938501609
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1323938501609
java.version,sysinfo,,,"1.6.0_29",1323938501609
java.vm.info,sysinfo,,,"mixed mode, sharing",1323938501609
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1323938501609
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1323938501609
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1323938501609
java.vm.specification.version,sysinfo,,,"1.0",1323938501609
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1323938501609
java.vm.version,sysinfo,,,"20.4-b02",1323938501609
started,bundle,com.android.ide.eclipse.traceview,15.0.1.v201111031820-219398,"com.android.ide.eclipse.traceview",1323938501843
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1323938502025
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1323938502063
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1323938502118
