what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868244749
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868244765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868316755
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868316770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868388775
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868388791
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868460784
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868460798
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868532794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868532810
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868604805
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868604820
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868676816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868676833
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868748823
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868748836
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868820832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868820846
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868892844
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868892863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868964853
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323868964868
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323869036860
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323869036874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323869108871
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323869108882
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323869180882
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323869180896
